 Rank,Name,Number,Gender,Year
31,Jordan,275,Male,2004
31,Sophia,176,Female,2004
32,Jackson,264,Male,2004
32,Tahlia,174,Female,2004
33,Blake,260,Male,2004
33,Samantha,172,Female,2004
34,Zachary,260,Male,2004
34,Chelsea,171,Female,2004
35,Isaac,257,Male,2004
35,Molly,162,Female,2004
36,Joseph,239,Male,2004
36,Lauren,161,Female,2004
37,Cameron,235,Male,2004
37,Elizabeth,153,Female,2004
38,Harry,229,Male,2004
38,Abbey,150,Female,2004
39,Adam,221,Male,2004
39,Phoebe,147,Female,2004
40,Patrick,221,Male,2004
40,Brooke,144,Female,2004
41,Hayden,206,Male,2004
41,Imogen,143,Female,2004
42,Oscar,206,Male,2004
42,Laura,139,Female,2004
43,Joel,204,Male,2004
43,Bianca,135,Female,2004
44,Angus,203,Male,2004
44,Natalie,135,Female,2004
45,Andrew,199,Male,2004
45,Kayla,134,Female,2004
46,Mitchell,199,Male,2004
46,Sienna,132,Female,2004
47,Anthony,195,Male,2004
47,Amber,129,Female,2004
48,Tyler,184,Male,2004
48,Ashley,129,Female,2004
49,Aaron,178,Male,2004
49,Stephanie,128,Female,2004
50,Christopher,174,Male,2004
50,Gabrielle,127,Female,2004
51,Caleb,172,Male,2004
51,Angelina,126,Female,2004
52,Charlie,172,Male,2004
52,Mikayla,126,Female,2004
53,Sebastian,163,Male,2004
53,Claudia,125,Female,2004
54,Logan,158,Male,2004
54,Brianna,122,Female,2004
55,Cody,157,Male,2004
55,Rachel,122,Female,2004
56,Jesse,153,Male,2004
56,Mackenzie,121,Female,2004
57,Alex,150,Male,2004
57,Ava,120,Female,2004
58,Christian,147,Male,2004
58,Anna,119,Female,2004
59,Ashton,146,Male,2004
59,Taylah,117,Female,2004
60,Callum,141,Male,2004
60,Isabelle,116,Female,2004
61,David,141,Male,2004
61,Natasha,113,Female,2004
62,Justin,140,Male,2004
62,Tara,111,Female,2004
63,Aidan,139,Male,2004
63,Kate,110,Female,2004
64,George,137,Male,2004
64,Alexandra,109,Female,2004
65,Aiden,135,Male,2004
65,Eliza,109,Female,2004
66,Zac,134,Male,2004
66,Erin,109,Female,2004
67,Lucas,133,Male,2004
67,Ashleigh,108,Female,2004
68,Hamish,132,Male,2004
68,Paris,105,Female,2004
69,Peter,132,Male,2004
69,Abby,98,Female,2004
70,John,131,Male,2004
70,Jorja,98,Female,2004
71,Marcus,128,Male,2004
71,Abigail,96,Female,2004
72,Henry,126,Male,2004
72,Claire,96,Female,2004
73,Flynn,125,Male,2004
73,Ellie,96,Female,2004
74,Brandon,123,Male,2004
74,Maya,96,Female,2004
75,Brock,122,Male,2004
75,Kiara,94,Female,2004
76,Brayden,121,Male,2004
76,Rebecca,93,Female,2004
77,Edward,117,Male,2004
77,Taylor,92,Female,2004
78,Charles,116,Male,2004
78,Tayla,91,Female,2004
79,Jason,116,Male,2004
79,Annabelle,90,Female,2004
80,Kyle,116,Male,2004
80,Ebony,90,Female,2004
81,Jeremy,112,Male,2004
81,Matilda,89,Female,2004
82,Declan,111,Male,2004
82,Victoria,88,Female,2004
83,Jonathan,111,Male,2004
83,Alana,86,Female,2004
84,Dominic,107,Male,2004
84,Zara,86,Female,2004
85,Ali,106,Male,2004
85,Kaitlyn,85,Female,2004
86,Corey,105,Male,2004
86,Lilly,85,Female,2004
87,Elijah,105,Male,2004
87,Jordan,84,Female,2004
88,Toby,105,Male,2004
88,Alicia,81,Female,2004
89,Xavier,103,Male,2004
89,Caitlyn,79,Female,2004
90,Gabriel,100,Male,2004
90,Sofia,79,Female,2004
91,Zane,100,Male,2004
91,Megan,78,Female,2004
92,Brendan,98,Male,2004
92,Tiana,77,Female,2004
93,Sam,98,Male,2004
93,Scarlett,76,Female,2004
94,Darcy,97,Male,2004
94,Courtney,75,Female,2004
95,Jamie,96,Male,2004
95,Layla,75,Female,2004
96,Jai,95,Male,2004
96,Madeline,75,Female,2004
97,Levi,94,Male,2004
97,Monique,74,Female,2004
98,Timothy,94,Male,2004
98,Bella,73,Female,2004
99,Ben,93,Male,2004
99,Gemma,73,Female,2004
100,Beau,92,Male,2004
100,Bethany,72,Female,2004
1,Jack,889,Male,2003
1,Emily,695,Female,2003
2,Joshua,859,Male,2003
2,Jessica,592,Female,2003
3,Lachlan,764,Male,2003
3,Chloe,551,Female,2003
4,Thomas,694,Male,2003
4,Olivia,551,Female,2003
5,William,678,Male,2003
5,Isabella,482,Female,2003
6,James,644,Male,2003
6,Sarah,453,Female,2003
7,Daniel,626,Male,2003
7,Emma,421,Female,2003
8,Ethan,625,Male,2003
8,Georgia,418,Female,2003
9,Benjamin,582,Male,2003
9,Ella,411,Female,2003
10,Samuel,552,Male,2003
10,Grace,408,Female,2003
11,Matthew,544,Male,2003
11,Sophie,406,Female,2003
12,Nicholas,530,Male,2003
12,Charlotte,396,Female,2003
13,Luke,500,Male,2003
13,Hannah,381,Female,2003
14,Liam,496,Male,2003
14,Mia,324,Female,2003
15,Ryan,479,Male,2003
15,Zoe,303,Female,2003
16,Dylan,442,Male,2003
16,Lily,301,Female,2003
17,Jacob,439,Male,2003
17,Jasmine,270,Female,2003
18,Jayden,400,Male,2003
18,Hayley,266,Female,2003
19,Jordan,394,Male,2003
19,Holly,242,Female,2003
20,Alexander,387,Male,2003
20,Amelia,231,Female,2003
21,Harrison,346,Male,2003
21,Jade,228,Female,2003
22,Riley,342,Male,2003
22,Caitlin,224,Female,2003
23,Connor,334,Male,2003
23,Ruby,224,Female,2003
24,Mitchell,314,Male,2003
24,Maddison,215,Female,2003
25,Jake,306,Male,2003
25,Madison,210,Female,2003
26,Michael,306,Male,2003
26,Lara,208,Female,2003
27,Max,301,Male,2003
27,Amy,204,Female,2003
28,Bailey,298,Male,2003
28,Lauren,203,Female,2003
29,Jackson,297,Male,2003
29,Lucy,203,Female,2003
30,Adam,294,Male,2003
30,Chelsea,190,Female,2003
31,Cameron,285,Male,2003
31,Alyssa,186,Female,2003
32,Noah,284,Male,2003
32,Elizabeth,183,Female,2003
33,Cooper,271,Male,2003
33,Paige,183,Female,2003
34,Nathan,264,Male,2003
34,Samantha,176,Female,2003
35,Blake,263,Male,2003
35,Brooke,163,Female,2003
36,Oliver,261,Male,2003
36,Stephanie,162,Female,2003
37,Joseph,255,Male,2003
37,Laura,160,Female,2003
38,Zachary,255,Male,2003
38,Claudia,159,Female,2003
39,Patrick,253,Male,2003
39,Alexandra,158,Female,2003
40,Andrew,234,Male,2003
40,Imogen,154,Female,2003
41,Angus,233,Male,2003
41,Sophia,154,Female,2003
42,Hayden,232,Male,2003
42,Abbey,149,Female,2003
43,Christopher,229,Male,2003
43,Tahlia,149,Female,2003
44,Harry,210,Male,2003
44,Rachel,143,Female,2003
45,Anthony,209,Male,2003
45,Bianca,140,Female,2003
46,Isaac,201,Male,2003
46,Brianna,140,Female,2003
47,Joel,201,Male,2003
47,Ashleigh,137,Female,2003
48,Tyler,185,Male,2003
48,Ashley,137,Female,2003
49,Sebastian,184,Male,2003
49,Natalie,137,Female,2003
50,Aaron,182,Male,2003
50,Erin,135,Female,2003
51,Oscar,181,Male,2003
51,Tara,134,Female,2003
52,Caleb,173,Male,2003
52,Isabelle,131,Female,2003
53,Logan,166,Male,2003
53,Kayla,129,Female,2003
54,Aidan,163,Male,2003
54,Molly,129,Female,2003
55,Kyle,158,Male,2003
55,Courtney,126,Female,2003
56,Alex,153,Male,2003
56,Natasha,126,Female,2003
57,John,153,Male,2003
57,Claire,124,Female,2003
58,Brandon,149,Male,2003
58,Paris,122,Female,2003
59,Christian,147,Male,2003
59,Phoebe,122,Female,2003
60,Peter,145,Male,2003
60,Anna,117,Female,2003
61,Callum,143,Male,2003
61,Gabrielle,114,Female,2003
62,Justin,143,Male,2003
62,Ebony,113,Female,2003
63,Charlie,142,Male,2003
63,Rebecca,111,Female,2003
64,Jesse,142,Male,2003
64,Amber,108,Female,2003
65,Lucas,142,Male,2003
65,Monique,107,Female,2003
66,David,138,Male,2003
66,Angelina,101,Female,2003
67,Cody,133,Male,2003
67,Mikayla,101,Female,2003
68,Marcus,133,Male,2003
68,Taylah,101,Female,2003
69,Brock,131,Male,2003
69,Kate,100,Female,2003
70,George,128,Male,2003
70,Eliza,99,Female,2003
71,Declan,126,Male,2003
71,Gemma,99,Female,2003
72,Jonathan,126,Male,2003
72,Annabelle,98,Female,2003
73,Hamish,125,Male,2003
73,Victoria,98,Female,2003
74,Aiden,120,Male,2003
74,Maya,96,Female,2003
75,Ali,118,Male,2003
75,Alana,95,Female,2003
76,Bradley,118,Male,2003
76,Mackenzie,95,Female,2003
77,Jason,117,Male,2003
77,Kiara,94,Female,2003
78,Jeremy,117,Male,2003
78,Madeleine,94,Female,2003
79,Kai,113,Male,2003
79,Angela,91,Female,2003
80,Ben,112,Male,2003
80,Ava,91,Female,2003
81,Zac,111,Male,2003
81,Jorja,91,Female,2003
82,Sean,107,Male,2003
82,Tiana,91,Female,2003
83,Brodie,106,Male,2003
83,Jacinta,90,Female,2003
84,Charles,106,Male,2003
84,Jordan,90,Female,2003
85,Elijah,106,Male,2003
85,Tayla,90,Female,2003
86,Timothy,106,Male,2003
86,Ellie,88,Female,2003
87,Rhys,105,Male,2003
87,Jemma,88,Female,2003
88,Toby,105,Male,2003
88,Jennifer,88,Female,2003
89,Flynn,103,Male,2003
89,Madeline,87,Female,2003
90,Mason,103,Male,2003
90,Kaitlyn,85,Female,2003
91,Corey,99,Male,2003
91,Sienna,84,Female,2003
92,Adrian,96,Male,2003
92,Lillian,82,Female,2003
93,Dominic,96,Male,2003
93,Lilly,82,Female,2003
94,Owen,96,Male,2003
94,Taylor,82,Female,2003
95,Robert,96,Male,2003
95,Abigail,78,Female,2003
96,Seth,94,Male,2003
96,Bethany,78,Female,2003
97,Brayden,93,Male,2003
97,Bronte,78,Female,2003
98,Brendan,92,Male,2003
98,Alicia,77,Female,2003
99,Tyson,92,Male,2003
99,Caitlyn,76,Female,2003
100,Darcy,91,Male,2003
100,Christina,75,Female,2003
1,Joshua,1008,Male,2002
1,Emily,675,Female,2002
2,Jack,845,Male,2002
2,Jessica,633,Female,2002
3,Lachlan,841,Male,2002
3,Chloe,578,Female,2002
4,Thomas,692,Male,2002
4,Isabella,503,Female,2002
5,Ethan,658,Male,2002
5,Sarah,478,Female,2002
6,Nicholas,626,Male,2002
6,Olivia,474,Female,2002
7,James,616,Male,2002
7,Sophie,463,Female,2002
8,Daniel,613,Male,2002
8,Georgia,453,Female,2002
9,Benjamin,608,Male,2002
9,Hannah,405,Female,2002
10,William,602,Male,2002
10,Grace,404,Female,2002
11,Matthew,563,Male,2002
11,Ella,383,Female,2002
12,Liam,554,Male,2002
12,Emma,341,Female,2002
13,Luke,530,Male,2002
13,Jasmine,328,Female,2002
14,Samuel,506,Male,2002
14,Charlotte,315,Female,2002
15,Jacob,458,Male,2002
15,Caitlin,292,Female,2002
16,Dylan,448,Male,2002
16,Lauren,264,Female,2002
17,Ryan,438,Male,2002
17,Jade,259,Female,2002
18,Jayden,419,Male,2002
18,Amy,246,Female,2002
19,Alexander,402,Male,2002
19,Zoe,243,Female,2002
20,Jordan,395,Male,2002
20,Maddison,230,Female,2002
21,Michael,357,Male,2002
21,Mia,228,Female,2002
22,Nathan,350,Male,2002
22,Holly,221,Female,2002
23,Riley,335,Male,2002
23,Lily,220,Female,2002
24,Connor,329,Male,2002
24,Madison,217,Female,2002
25,Harrison,327,Male,2002
25,Lara,215,Female,2002
26,Jake,311,Male,2002
26,Hayley,212,Female,2002
27,Blake,299,Male,2002
27,Samantha,210,Female,2002
28,Mitchell,295,Male,2002
28,Chelsea,204,Female,2002
29,Bailey,288,Male,2002
29,Alyssa,203,Female,2002
30,Zachary,286,Male,2002
30,Ruby,194,Female,2002
31,Jackson,277,Male,2002
31,Lucy,191,Female,2002
32,Adam,275,Male,2002
32,Laura,190,Female,2002
33,Cameron,273,Male,2002
33,Amelia,182,Female,2002
34,Noah,264,Male,2002
34,Stephanie,182,Female,2002
35,Cooper,258,Male,2002
35,Alexandra,171,Female,2002
36,Andrew,255,Male,2002
36,Elizabeth,169,Female,2002
37,Joseph,249,Male,2002
37,Abbey,166,Female,2002
38,Patrick,247,Male,2002
38,Kayla,163,Female,2002
39,Max,240,Male,2002
39,Claudia,159,Female,2002
40,Oliver,232,Male,2002
40,Brooke,155,Female,2002
41,Angus,228,Male,2002
41,Brianna,153,Female,2002
42,Anthony,226,Male,2002
42,Natalie,153,Female,2002
43,Joel,224,Male,2002
43,Paige,151,Female,2002
44,Harry,222,Male,2002
44,Rebecca,150,Female,2002
45,Christopher,218,Male,2002
45,Ashley,146,Female,2002
46,Hayden,213,Male,2002
46,Phoebe,145,Female,2002
47,Kyle,196,Male,2002
47,Tahlia,145,Female,2002
48,Isaac,192,Male,2002
48,Courtney,142,Female,2002
49,Aaron,187,Male,2002
49,Gabrielle,142,Female,2002
50,Tyler,179,Male,2002
50,Anna,141,Female,2002
51,Caleb,175,Male,2002
51,Taylah,141,Female,2002
52,David,172,Male,2002
52,Ashleigh,138,Female,2002
53,Aidan,170,Male,2002
53,Erin,137,Female,2002
54,Alex,170,Male,2002
54,Bianca,136,Female,2002
55,Callum,164,Male,2002
55,Sophia,136,Female,2002
56,Sebastian,163,Male,2002
56,Ebony,135,Female,2002
57,John,155,Male,2002
57,Tara,131,Female,2002
58,Cody,145,Male,2002
58,Tayla,130,Female,2002
59,Timothy,145,Male,2002
59,Amber,129,Female,2002
60,Brandon,140,Male,2002
60,Isabelle,127,Female,2002
61,Sean,140,Male,2002
61,Natasha,127,Female,2002
62,Christian,139,Male,2002
62,Molly,126,Female,2002
63,Jason,139,Male,2002
63,Kate,124,Female,2002
64,Corey,137,Male,2002
64,Mikayla,122,Female,2002
65,Zac,136,Male,2002
65,Rachel,122,Female,2002
66,Lucas,134,Male,2002
66,Kiara,118,Female,2002
67,Jeremy,132,Male,2002
67,Alicia,117,Female,2002
68,Jonathan,131,Male,2002
68,Taylor,117,Female,2002
69,Declan,128,Male,2002
69,Madeline,115,Female,2002
70,Justin,128,Male,2002
70,Monique,113,Female,2002
71,Aiden,127,Male,2002
71,Angela,104,Female,2002
72,Jesse,127,Male,2002
72,Mackenzie,103,Female,2002
73,George,124,Male,2002
73,Madeleine,103,Female,2002
74,Logan,123,Male,2002
74,Victoria,103,Female,2002
75,Oscar,123,Male,2002
75,Claire,102,Female,2002
76,Peter,123,Male,2002
76,Danielle,102,Female,2002
77,Marcus,120,Male,2002
77,Tiana,102,Female,2002
78,Bradley,118,Male,2002
78,Imogen,101,Female,2002
79,Brayden,116,Male,2002
79,Abby,99,Female,2002
80,Henry,114,Male,2002
80,Alana,98,Female,2002
81,Ali,113,Male,2002
81,Katie,97,Female,2002
82,Ben,109,Male,2002
82,Jordan,95,Female,2002
83,Darcy,105,Male,2002
83,Julia,94,Female,2002
84,Brendan,103,Male,2002
84,Shakira,93,Female,2002
85,Charlie,103,Male,2002
85,Jemma,91,Female,2002
86,Dominic,101,Male,2002
86,Paris,91,Female,2002
87,Hamish,98,Male,2002
87,Maya,87,Female,2002
88,Rhys,98,Male,2002
88,Bethany,85,Female,2002
89,Charles,97,Male,2002
89,Kaitlyn,84,Female,2002
90,Edward,97,Male,2002
90,Abigail,83,Female,2002
91,Gabriel,96,Male,2002
91,Jennifer,82,Female,2002
92,Sam,94,Male,2002
92,Annabelle,81,Female,2002
93,Flynn,93,Male,2002
93,Eliza,80,Female,2002
94,Jamie,93,Male,2002
94,Nicole,79,Female,2002
95,Robert,93,Male,2002
95,Alice,78,Female,2002
96,Zane,93,Male,2002
96,Gemma,76,Female,2002
97,Brock,91,Male,2002
97,Caitlyn,74,Female,2002
98,Kai,91,Male,2002
98,Ellie,73,Female,2002
99,Jai,90,Male,2002
99,Megan,73,Female,2002
100,Adrian,86,Male,2002
100,Leah,72,Female,2002
1,Joshua,1021,Male,2001
1,Emily,747,Female,2001
2,Jack,860,Male,2001
2,Jessica,727,Female,2001
3,Lachlan,813,Male,2001
3,Chloe,604,Female,2001
4,Thomas,741,Male,2001
4,Sarah,561,Female,2001
5,James,686,Male,2001
5,Isabella,483,Female,2001
6,Daniel,646,Male,2001
6,Olivia,472,Female,2001
7,Matthew,623,Male,2001
7,Georgia,460,Female,2001
8,Nicholas,607,Male,2001
8,Hannah,434,Female,2001
9,William,607,Male,2001
9,Sophie,432,Female,2001
10,Benjamin,602,Male,2001
10,Emma,425,Female,2001
11,Jacob,548,Male,2001
11,Grace,398,Female,2001
12,Luke,512,Male,2001
12,Caitlin,325,Female,2001
13,Liam,511,Male,2001
13,Jasmine,310,Female,2001
14,Samuel,492,Male,2001
14,Zoe,283,Female,2001
15,Dylan,491,Male,2001
15,Amy,277,Female,2001
16,Ryan,468,Male,2001
16,Charlotte,276,Female,2001
17,Ethan,449,Male,2001
17,Lauren,273,Female,2001
18,Alexander,435,Male,2001
18,Samantha,261,Female,2001
19,Michael,435,Male,2001
19,Ella,257,Female,2001
20,Nathan,418,Male,2001
20,Madison,250,Female,2001
21,Jordan,412,Male,2001
21,Jade,235,Female,2001
22,Mitchell,385,Male,2001
22,Maddison,232,Female,2001
23,Harrison,378,Male,2001
23,Lily,213,Female,2001
24,Jake,356,Male,2001
24,Lucy,205,Female,2001
25,Jayden,327,Male,2001
25,Holly,204,Female,2001
26,Connor,318,Male,2001
26,Ruby,204,Female,2001
27,Cameron,312,Male,2001
27,Mia,202,Female,2001
28,Jackson,310,Male,2001
28,Brooke,195,Female,2001
29,Blake,308,Male,2001
29,Laura,182,Female,2001
30,Bailey,300,Male,2001
30,Chelsea,181,Female,2001
31,Riley,299,Male,2001
31,Hayley,179,Female,2001
32,Adam,295,Male,2001
32,Natasha,178,Female,2001
33,Andrew,289,Male,2001
33,Rebecca,176,Female,2001
34,Patrick,281,Male,2001
34,Amelia,175,Female,2001
35,Zachary,278,Male,2001
35,Elizabeth,175,Female,2001
36,Christopher,276,Male,2001
36,Stephanie,174,Female,2001
37,Anthony,261,Male,2001
37,Courtney,166,Female,2001
38,Joseph,260,Male,2001
38,Kayla,166,Female,2001
39,Noah,238,Male,2001
39,Amber,164,Female,2001
40,Aaron,237,Male,2001
40,Kate,161,Female,2001
41,Kyle,229,Male,2001
41,Lara,160,Female,2001
42,David,227,Male,2001
42,Claudia,159,Female,2001
43,Oliver,226,Male,2001
43,Natalie,153,Female,2001
44,Joel,224,Male,2001
44,Erin,152,Female,2001
45,Isaac,220,Male,2001
45,Taylah,152,Female,2001
46,Hayden,217,Male,2001
46,Taylor,152,Female,2001
47,Angus,209,Male,2001
47,Alexandra,150,Female,2001
48,Harry,205,Male,2001
48,Alyssa,149,Female,2001
49,Cooper,195,Male,2001
49,Rachel,146,Female,2001
50,Tyler,190,Male,2001
50,Ashleigh,143,Female,2001
51,Caleb,184,Male,2001
51,Tara,140,Female,2001
52,Callum,181,Male,2001
52,Isabelle,137,Female,2001
53,John,181,Male,2001
53,Abbey,134,Female,2001
54,Max,175,Male,2001
54,Anna,132,Female,2001
55,Jesse,172,Male,2001
55,Tahlia,131,Female,2001
56,Bradley,165,Male,2001
56,Brianna,129,Female,2001
57,Brandon,161,Male,2001
57,Phoebe,129,Female,2001
58,Jeremy,159,Male,2001
58,Bianca,126,Female,2001
59,Justin,159,Male,2001
59,Gabrielle,125,Female,2001
60,Timothy,158,Male,2001
60,Kiara,125,Female,2001
61,Brendan,157,Male,2001
61,Madeline,123,Female,2001
62,Cody,157,Male,2001
62,Tayla,123,Female,2001
63,Jonathan,149,Male,2001
63,Ashley,120,Female,2001
64,Alex,145,Male,2001
64,Ebony,120,Female,2001
65,Jason,144,Male,2001
65,Claire,119,Female,2001
66,Peter,142,Male,2001
66,Monique,119,Female,2001
67,Christian,138,Male,2001
67,Molly,118,Female,2001
68,Corey,138,Male,2001
68,Jennifer,108,Female,2001
69,Sean,135,Male,2001
69,Sophia,106,Female,2001
70,Zac,133,Male,2001
70,Gemma,104,Female,2001
71,Declan,129,Male,2001
71,Megan,104,Female,2001
72,George,124,Male,2001
72,Angela,103,Female,2001
73,Logan,123,Male,2001
73,Mikayla,103,Female,2001
74,Oscar,122,Male,2001
74,Victoria,102,Female,2001
75,Marcus,117,Male,2001
75,Bethany,100,Female,2001
76,Rhys,115,Male,2001
76,Paige,100,Female,2001
77,Henry,112,Male,2001
77,Madeleine,99,Female,2001
78,Jarrod,110,Male,2001
78,Julia,98,Female,2001
79,Aidan,109,Male,2001
79,Mackenzie,92,Female,2001
80,Robert,109,Male,2001
80,Alicia,91,Female,2001
81,Edward,108,Male,2001
81,Kaitlyn,91,Female,2001
82,Lucas,108,Male,2001
82,Leah,91,Female,2001
83,Sebastian,107,Male,2001
83,Paris,90,Female,2001
84,Charles,103,Male,2001
84,Jasmin,89,Female,2001
85,Charlie,99,Male,2001
85,Abby,88,Female,2001
86,Aiden,98,Male,2001
86,Tiana,88,Female,2001
87,Kye,97,Male,2001
87,Jemma,85,Female,2001
88,Ali,96,Male,2001
88,Danielle,84,Female,2001
89,Jai,96,Male,2001
89,Eliza,84,Female,2001
90,Mark,95,Male,2001
90,Imogen,83,Female,2001
91,Sam,95,Male,2001
91,Caitlyn,81,Female,2001
92,Reece,93,Male,2001
92,Maya,81,Female,2001
93,Zane,92,Male,2001
93,Vanessa,81,Female,2001
94,Brayden,91,Male,2001
94,Zara,81,Female,2001
95,Jamie,91,Male,2001
95,Nicole,80,Female,2001
96,Darcy,89,Male,2001
96,Annabelle,78,Female,2001
97,Jye,88,Male,2001
97,Katie,77,Female,2001
98,Kevin,86,Male,2001
98,Alice,76,Female,2001
99,Flynn,85,Male,2001
99,Christina,76,Female,2001
100,Hamish,83,Male,2001
100,Rachael,76,Female,2001
1,Joshua,1039,Male,2000
1,Jessica,784,Female,2000
2,Jack,888,Male,2000
2,Emily,741,Female,2000
3,Thomas,818,Male,2000
3,Sarah,629,Female,2000
4,Lachlan,810,Male,2000
4,Georgia,575,Female,2000
5,James,755,Male,2000
5,Olivia,524,Female,2000
6,Matthew,755,Male,2000
6,Chloe,496,Female,2000
7,Daniel,741,Male,2000
7,Emma,461,Female,2000
8,Benjamin,640,Male,2000
8,Sophie,449,Female,2000
9,Nicholas,639,Male,2000
9,Isabella,426,Female,2000
10,William,630,Male,2000
10,Hannah,417,Female,2000
11,Jacob,599,Male,2000
11,Caitlin,360,Female,2000
12,Ryan,576,Male,2000
12,Grace,318,Female,2000
13,Liam,558,Male,2000
13,Samantha,309,Female,2000
14,Luke,546,Male,2000
14,Amy,284,Female,2000
15,Samuel,546,Male,2000
15,Jasmine,281,Female,2000
16,Dylan,495,Male,2000
16,Lauren,273,Female,2000
17,Michael,453,Male,2000
17,Zoe,261,Female,2000
18,Nathan,450,Male,2000
18,Madison,255,Female,2000
19,Mitchell,438,Male,2000
19,Maddison,250,Female,2000
20,Alexander,425,Male,2000
20,Brooke,243,Female,2000
21,Ethan,414,Male,2000
21,Rebecca,237,Female,2000
22,Jordan,410,Male,2000
22,Laura,236,Female,2000
23,Jake,380,Male,2000
23,Courtney,232,Female,2000
24,Jayden,340,Male,2000
24,Jade,227,Female,2000
25,Andrew,339,Male,2000
25,Chelsea,223,Female,2000
26,Harrison,333,Male,2000
26,Charlotte,210,Female,2000
27,Cameron,325,Male,2000
27,Stephanie,205,Female,2000
28,Christopher,322,Male,2000
28,Hayley,201,Female,2000
29,Adam,319,Male,2000
29,Ella,200,Female,2000
30,Jackson,315,Male,2000
30,Natasha,198,Female,2000
31,Zachary,311,Male,2000
31,Elizabeth,189,Female,2000
32,Connor,305,Male,2000
32,Alexandra,187,Female,2000
33,Blake,304,Male,2000
33,Rachel,187,Female,2000
34,Kyle,301,Male,2000
34,Taylor,182,Female,2000
35,Bailey,278,Male,2000
35,Lucy,180,Female,2000
36,Riley,268,Male,2000
36,Lily,176,Female,2000
37,Anthony,266,Male,2000
37,Holly,169,Female,2000
38,Patrick,257,Male,2000
38,Ashleigh,168,Female,2000
39,Joseph,250,Male,2000
39,Gabrielle,166,Female,2000
40,Isaac,241,Male,2000
40,Kate,166,Female,2000
41,David,234,Male,2000
41,Anna,165,Female,2000
42,Joel,229,Male,2000
42,Brianna,164,Female,2000
43,Aaron,227,Male,2000
43,Abbey,163,Female,2000
44,Oliver,210,Male,2000
44,Natalie,162,Female,2000
45,Hayden,207,Male,2000
45,Amelia,161,Female,2000
46,Angus,206,Male,2000
46,Claudia,161,Female,2000
47,John,205,Male,2000
47,Bianca,157,Female,2000
48,Brandon,203,Male,2000
48,Amber,151,Female,2000
49,Bradley,198,Male,2000
49,Tayla,150,Female,2000
50,Cooper,197,Male,2000
50,Ruby,148,Female,2000
51,Jesse,196,Male,2000
51,Brittany,147,Female,2000
52,Jason,186,Male,2000
52,Ashley,145,Female,2000
53,Harry,182,Male,2000
53,Monique,143,Female,2000
54,Timothy,176,Male,2000
54,Molly,142,Female,2000
55,Tyler,176,Male,2000
55,Madeline,139,Female,2000
56,Cody,170,Male,2000
56,Kayla,136,Female,2000
57,Justin,166,Male,2000
57,Taylah,136,Female,2000
58,Max,166,Male,2000
58,Erin,135,Female,2000
59,Callum,160,Male,2000
59,Isabelle,135,Female,2000
60,Caleb,155,Male,2000
60,Phoebe,135,Female,2000
61,Jarrod,154,Male,2000
61,Tahlia,134,Female,2000
62,Corey,152,Male,2000
62,Alyssa,133,Female,2000
63,Brendan,146,Male,2000
63,Jennifer,128,Female,2000
64,Peter,146,Male,2000
64,Kiara,127,Female,2000
65,Sean,142,Male,2000
65,Claire,124,Female,2000
66,Aidan,139,Male,2000
66,Ebony,122,Female,2000
67,Kevin,138,Male,2000
67,Sophia,122,Female,2000
68,Jonathan,136,Male,2000
68,Mia,121,Female,2000
69,Robert,136,Male,2000
69,Tara,120,Female,2000
70,Logan,133,Male,2000
70,Julia,119,Female,2000
71,Alex,132,Male,2000
71,Eliza,117,Female,2000
72,Rhys,131,Male,2000
